Unique_ID,Reference,yyyy,mm,Location,waters,Zone,Technology,Technology.mentioned,Effort,method,precision..high..med..low.,latitude,longitude,Fish,Details,lgest.spper,units,weight_conversion,largest.jewfish,largest.dhufish.kg,number,n.jewfish,n.spper,Species,me.s,X.Suggested..N.fishers,X.Suggested..N.boats.party,X.Suggested..Time.hrs,X.Suggested..Time.days,Effort.N,Effort.desc,Effort.time,Effort.time.desc,X,X.1,ALYSES,origil_details,details_check,terms,baldchin_groper,blue_groper,dhufish,groper_nondescript,pink_spper,queen_spper,grey_banded_cod,breaksea,whaler_shark,wobbegong,flathead,garfish,grey_nurse,gummy_shark_complex,hammerhead,hapuka,harlequin,herring,john_dory,king_george_whiting,silver_trevally,whiting,great_white,port_jackson,all_sharks,fish_number,max_number,dhu_specific_weight,pink_specific_weight,kg_mentioned,lb_mentioned,both_units
11,ST 11081957 p.48,1957,8,Trigg Island,coastal,3,Hooked when fishing for tailer,,1 fisher,shore,high,-31.87589923,115.7509515,spper,one spper 25 lb,25,lb,0.453592,,0,1,0,1,,,1,,,,,,,,,,What assumptions should be made to make units consistent? E.g. total catch provided in weight not n fish,one spper 25 lb,one  25 lb,spper one spper 25 lb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,25,,,FALSE,TRUE,FALSE_TRUE
13,ST 13101957 p.60,1957,10,"Trigg, Blue Hole reef",coastal,3,Flick rod,,2 fishers,shore,high,-31.87671209,115.7512052,rock cod,nil,,,,,0,1,0,0,,"Noel Knightm, Vic Davis",2,,,,,,,,,,,nil,nil,rock cod nil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rock cod_1,#ME?,,,FALSE,FALSE,FALSE_FALSE
28,ST 01061958 p.38,1958,6,Fremantle (a jetty south of Fremantle),coastal,7,,,1 fisher,shore,med,,,spper,25 lb,25,lb,0.453592,,0,1,0,1,,,1,,,,,,,,,,,25 lb,25 lb,spper 25 lb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,25,,,FALSE,TRUE,FALSE_TRUE
32,ST 14091958 p.56,1958,9,"Garden Island, Five Fathom Bank",midshore,5,,,"1 boat party, 2 hours",boat,med,,,spper,three jewfish severall jewies; two spper,,,,,0,5,3,2,,,,1,2,,,,,,,,,three jewfish [several jewies]; two spper,three  [several jewies]; two ,spper three jewfish [several jewies]; two spper,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_5,#ME?,,,FALSE,FALSE,FALSE_FALSE
27,ST 25051958 p.46,1958,5,val Base,coastal,9,Heavy beach rod with 19 lb line and mullet bait,,1 fisher,shore,high,-32.1832136,115.7751349,spper,30 lb,30,lb,0.453592,,0,1,0,1,,,1,,,,,,,,,,,30 lb,30 lb,spper 30 lb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,30,,,FALSE,TRUE,FALSE_TRUE
26,ST 04051958 p.36,1958,5,Rottnest (42 fathoms miles off West End),offshore,1,,,1 boat party,boat,high,,,jewfish,"five jewfish, 29 lbs largest",,lb,0.453592,29,13.154168,5,5,0,,,,1,,,,,,,,,,"five jewfish, 29 lbs largest","five , 29 lbs largest","jewfish five jewfish, 29 lbs largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_5,29,29,,FALSE,TRUE,FALSE_TRUE
31,ST 07091958 p.54,1958,9,Rottnest (north of Rottnest),midshore,3,,,1 boat fisher,boat,low,,,jewfish,good size',,,,,0,5,5,0,,,1,1,,,,,,,,,,good size',good size',jewfish good size',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_5,#ME?,,,FALSE,FALSE,FALSE_FALSE
25,ST 20041958 p.46,1958,4,Rottnest (off Rottnest),midshore,4,,,"2 men, 1 boat",boat,low,,,"jewfish, spper",four jewfish 17 lb largest; six spper 6 lb largest,6,lb,0.453592,17,7.711064,10,4,6,,,2,1,,,,,,,,,,four jewfish 17 lb largest; six spper 6 lb largest,four  17 lb largest; six  6 lb largest,"jewfish, spper four jewfish 17 lb largest; six spper 6 lb largest",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper_10",17,,,FALSE,TRUE,FALSE_TRUE
35,ST 30111958 p.58,1958,11,Rottnest (south of Rottnest),midshore,4,,,1 fisher,boat,low,,,jewfish,29 lb,,lb,0.453592,29,13.154168,1,1,0,,,1,1,,,,,,,,,,29 lb,29 lb,jewfish 29 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,29,,,FALSE,TRUE,FALSE_TRUE
30,ST 31081958 p.62,1958,8,"Rottnest, in shallow water right next to the island",midshore,4,,,1 boat party,boat,med,,,jewfish,eight jewfish,,,,,0,8,8,0,,,,1,,,,,,,,,,eight jewfish,eight ,jewfish eight jewfish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_8,#ME?,,,FALSE,FALSE,FALSE_FALSE
33,ST 05101958 p.55,1958,10,Scarborough (off from Scarborough),coastal,3,,,1 trip,boat,med,,,jewfish,"five jewfish, 35 lb largest ",,lb,0.453592,35,15.87572,5,5,0,,,,1,,,,,,,,,,"five jewfish, 35 lb largest ","five , 35 lb largest ","jewfish five jewfish, 35 lb largest ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_5,35,35,,FALSE,TRUE,FALSE_TRUE
29,ST 29061958 p.46,1958,6,"Yanchep (20 miles north of Rottnest, near Yanchep)",offshore,1,,,1 boat party; 'pushed...20 miles north of Rottnest in search of Jewies',boat,high,,,"jewfish, spper","eleven jewfish, 21 lb largest; spper",,lb,0.453592,21,9.525432,12,11,1,,,,1,,,,,,,,,,"eleven jefish, 21 lb largest; spper","eleven jefish, 21 lb largest; ","jewfish, spper eleven jefish, 21 lb largest; spper",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper_12",21,21,,FALSE,TRUE,FALSE_TRUE
34,ST 12101958 p.76,1958,10,Yanchep (a reef a few miles north),coastal,2,,,"4 fishers, 1 3/4 hours",shore,med,,,wobbegong,30 lb; one spper 16 lb,16,lb,0.453592,,0,2,0,1,Wobbegong,,4,1,1.75,,,,,,,,,30 lb; one spper 16 lb,30 lb; one  16 lb,wobbegong 30 lb; one spper 16 lb,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,wobbegong_2,30,,,FALSE,TRUE,FALSE_TRUE
49,ST 06091959 p.86,1959,9,Bell Buoy,coastal,9,Heavy cord line and big sinkers,"cord line, launch 25 ft",1 fisher 25ft launch,boat,high,,,jewfish,25 lb,,lb,0.453592,25,11.3398,1,1,0,,,1,1,,,,,,,,,,25 lb,25 lb,jewfish 25 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,25,,,FALSE,TRUE,FALSE_TRUE
48,ST 30081959 p.48,1959,8,"Bell Buoy (reef), 50ft depth",coastal,9,,launch 22ft,Party in 22 ft launch,boat,high,,,jewfish,"eight jewfish, 36 lb largest; one spper, 8.5 lb; two sharks, 4 lb each ",8.5,lb,0.453592,36,16.329312,11,8,1,,,,1,,,,,,,,,,"eight jewfish, 36 lb largest; one spper, 8.5 lb; two sharks, 4 lb each ","eight , 36 lb largest; one , 8.5 lb; two , 4 lb each ","jewfish eight jewfish, 36 lb largest; one spper, 8.5 lb; two sharks, 4 lb each ",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jewfish_11,36,36,,FALSE,TRUE,FALSE_TRUE
45,ST 16081959 p.34,1959,8,Cockburn Sound,coastal,9,,dinghy,1 fisher,shore,low,,,spper,"two jewfish, 20 lb largest",20,lb,0.453592,20,9.07184,2,2,2,,,1,1,,,,,,,,,,"two jewfish, 20 lb largest","two , 20 lb largest","spper two jewfish, 20 lb largest",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_2,20,20,,FALSE,TRUE,FALSE_TRUE
44,ST 09081959 p.62,1959,8,Cockburn Sound,coastal,9,Handline,"Handline, dinghy",1 fisher in dinghy,boat,low,,,spper,12 lb,12,lb,0.453592,,0,1,0,1,,,1,1,,,,,,,,,,12 lb,12 lb,spper 12 lb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,12,,,FALSE,TRUE,FALSE_TRUE
46,ST 16081959 p.34,1959,8,Cockburn Sound,coastal,9,,dinghy,1 fisher in dinghy,boat,low,,,spper,"six spper, 21 lb largest",21,lb,0.453592,,0,6,0,6,,,1,1,,,,,,,,,,"six spper, 21 lb largest","six , 21 lb largest","spper six spper, 21 lb largest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_6,21,,21,FALSE,TRUE,FALSE_TRUE
58,ST 06121959 p.77,1959,12,Cockburn Sound,coastal,9,"17 lb handline, small bondwood dinghy",dinghy (plywood),1 fisher,boat,low,,,grey nurse shark,63 lb dressed,,lb,0.453592,,0,1,0,0,Grey nurse,,1,1,,,,,,,,,,63 lb dressed,63 lb dressed,grey nurse shark 63 lb dressed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,grey nurse shark_1,63,,,FALSE,TRUE,FALSE_TRUE
39,ST 19041959 p.53,1959,4,Garden Island (beach),coastal,8,,,1 fisher,shore,med,,,spper,21 lb,21,lb,0.453592,,0,1,0,1,,,1,,,,,,,,,,,21 lb,21 lb,spper 21 lb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,21,,,FALSE,TRUE,FALSE_TRUE
60,ST 13121959 p.67,1959,12,Marmion (four miles around Marmion),coastal,3,,dinghy,1 fisher (amongst 15 boats in competition),boat,high,,,jewfish,"two jewfish, 26 lb largest",,lb,0.453592,26,11.793392,2,2,0,,,1,1,,,,,,,,,,"two jewfish, 26 lb largest","two , 26 lb largest","jewfish two jewfish, 26 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,26,26,,FALSE,TRUE,FALSE_TRUE
61,ST 13121959 p.67,1959,12,Marmion (four miles around Marmion),coastal,3,,dinghy,1 fisher (amongst 15 boats in competition),boat,high,,,"spper, school shark","one spper 10 lb, two school sharks, each 3 feet long",10,lb,0.453592,,0,3,0,1,,Spiro Mattyes,1,1,,,,,,,,,,"one spper 10 lb, two school sharks, each 3 feet long","one  10 lb, two , each 3 feet long","spper, school shark one spper 10 lb, two school sharks, each 3 feet long",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"spper, school shark_3",10,,,FALSE,TRUE,FALSE_TRUE
59,ST 06121959 p.77,1959,12,Marmion (three miles out),coastal,3,dinghy,dinghy,4 fishers,Boat,high,,,jewfish,"five jewfish, 27.5 lb largest; four school sharks 4 ft largest",,lb,0.453592,27.5,12.47378,9,5,0,School shark,"Roy Martin, Archie Summer, Arnie Boal, Bob Dennis",4,1,,,,,,,,,,"five jewfish, 27.5 lb largest; four school sharks 4 ft largest","five , 27.5 lb largest; four  4 ft largest","jewfish five jewfish, 27.5 lb largest; four school sharks 4 ft largest",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,jewfish_9,27.5,27,,FALSE,TRUE,FALSE_TRUE
55,ST 08111959 p.67,1959,11,Marmion Beach,coastal,3,dinghy,dinghy,1 fisher (Jack along with nine intrepid dinghy owners,boat,med,,,jewfish,11 lb,,lb,0.453592,11,4.989512,1,1,0,,,1,1,,,,,,,,,,11lb,11lb,jewfish 11lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,11,,,FALSE,TRUE,FALSE_TRUE
54,ST 01111959 p.61,1959,11,Marmion Beach (Off the beach in dinghies),coastal,3,dinghy,dinghy,2 fishers,boat,med,,,"jewfish, spper",one jewfish; one spper 15 lb,15,lb,0.453592,,0,2,1,1,,"George Kirk, Alex McMahon",2,1,,,,,,,,,,one jewfish; one spper 15 lb,one ; one  15 lb,"jewfish, spper one jewfish; one spper 15 lb",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper_2",15,,,FALSE,TRUE,FALSE_TRUE
53,ST 01111959 p.61,1959,11,Marmion Beach (Off the beach in dinghies),coastal,3,dinghy,dinghy,2 fishers,boat,med,,,"queen spper, spper","one N_valenciennesi, 11 lb; three big spper",,lb,0.453592,,0,4,0,3,Queen spper,"Frank Shaw, Jack Slocombe",2,1,,,,,,,,,,"one queen spper, 11 lb; three big spper","one , 11 lb; three big ","N_valenciennesi, spper one N_valenciennesi, 11 lb; three big spper",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"queen spper, spper_4",11,,,FALSE,TRUE,FALSE_TRUE
56,ST 22111959 p.58,1959,11,"Marmion Beach (outside reef, 4 miles, 50 ft of water",midshore,3,dinghy,dinghy,1 fisher,boat,high,,,"jewfish, spper",three jewfish; three spper,,,,,0,6,3,3,,,1,1,,,,,,,,,,three jewfish; three spper,three ; three ,"jewfish, spper three jewfish; three spper",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper_6",#ME?,,,FALSE,FALSE,FALSE_FALSE
57,ST 22111959 p.58,1959,11,"Marmion Beach (outside reef, 4 miles, 50 ft of water",midshore,3,dinghy,dinghy,1 fisher,boat,high,,,jewfish,24 lb jewfish,,lb,0.453592,24,10.886208,1,1,0,,,1,1,,,,,,,,,,24 lb jewfish,24 lb ,jewfish 24 lb jewfish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,24,,,FALSE,TRUE,FALSE_TRUE
38,ST 19041959 p.53,1959,4,val Base,coastal,9,,,1 fisher,shore,high,-32.1832136,115.7751349,spper,"six spper, 22 lb largest",22,lb,0.453592,,0,6,0,6,,,1,,,,,,,,,,,"six spper, 22 lb largest","six , 22 lb largest","spper six spper, 22 lb largest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_6,22,,22,FALSE,TRUE,FALSE_TRUE
41,ST 28061959 p.46,1959,6,val Base Groyne,coastal,9,,,,shore,high,-32.1832136,115.7751349,spper,"twelve spper, 32 lb largest",32,lb,0.453592,,0,12,0,12,,,,,,,,,,,,,,"twelve spper, 32 lb largest","twelve , 32 lb largest","spper twelve spper, 32 lb largest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_12,32,,32,FALSE,TRUE,FALSE_TRUE
51,ST 01101959 p.61,1959,10,Robb's Jetty,coastal,7,"Cane rod, aluminium reel and heavy nylon line",,1 fisher,shore,high,-32.0862353,115.7551872,spper,31 lb 6 oz,31.3,lb,0.453592,,0,1,0,1,,,1,,,,,,,,,,,31 lb 6 oz,31 lb 6 oz,spper 31 lb 6 oz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,31,,,FALSE,TRUE,FALSE_TRUE
43,ST 09081959 p.62,1959,8,Rottnest,midshore,4,,,2 fishers,boat,low,,,jewfish,"two jewfish, 25 lb largest",,lb,0.453592,25,11.3398,2,2,0,,,2,1,,,,,,,,,,"two jewfish, 25 lb largest","two , 25 lb largest","jewfish two jewfish, 25 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,25,25,,FALSE,TRUE,FALSE_TRUE
37,ST 12041959 p.61,1959,4,"Rottnest, reefs north of (23 fathoms)",offshore,1,,,1 party,boat,high,,,jewfish,"fourteen jewfish, 28 lb largest; nine shark; sweep; breaksea",,lb,0.453592,28,12.700576,25,14,0,,,,1,,,,,,,,,,"fourteen jewfish, 28 lb largest; nine shark; sweep; rock spper","fourteen , 28 lb largest; nine ; ; ","jewfish fourteen jewfish, 28 lb largest; nine shark; sweep; breaksea",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jewfish_25,28,28,,FALSE,TRUE,FALSE_TRUE
42,ST 09081959 p.62,1959,8,Scarborough (a line of reef off Scarborough),coastal,3,,,1 fisher,boat,med,,,jewfish,42 lb,,lb,0.453592,42,19.050864,1,1,0,,,1,,,,,,,,,,,42 lb,42 lb,jewfish 42 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,42,,,FALSE,TRUE,FALSE_TRUE
62,ST 27121959 p.27,1959,12,Scarborough (between Scarborough and Triggs),coastal,3,,,1 angler in 1 hour,shore,med,,,bronze whaler shark,3 ft 6 in the largest,,,,,0,3,0,0,Bronze whaler,,1,,1,,,,,,,,,3 ft 6 in the largest,3 ft 6 in the largest,bronze whaler shark 3 ft 6 in the largest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bronze whaler shark_3,6,,,FALSE,FALSE,FALSE_FALSE
47,ST 23081959 p.61,1959,8,Scarborough (off the Scarborough reef),coastal,3,,,5 fishers,boat,med,,,jewfish,"twelve jewfish, 25 lb largest",,lb,0.453592,25,11.3398,12,12,0,,,5,1,,,,,,,,,,"twelve jewfish, 25 lb largest","twelve , 25 lb largest","jewfish twelve jewfish, 25 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_12,25,25,,FALSE,TRUE,FALSE_TRUE
50,ST 04101959 p.77,1959,10,Yanchep,coastal,2,23 lb line,,1 fisher,shore,med,,,grey nurse shark,"180 lb, 8 ft 6 in",,lb,0.453592,,0,1,0,0,Grey nurse,,1,,,,,,,,,,,"180 lb, 8 ft 6 in","180 lb, 8 ft 6 in","grey nurse shark 180 lb, 8 ft 6 in",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,grey nurse shark_1,180,,,FALSE,TRUE,FALSE_TRUE
52,ST 01111959 p.61,1959,11,Yanchep (120 ft of water off Yanchep),midshore,1,outboard dinghy,"outboard, dinghy","3 fishers, 2 hours in outboard dinghy; 'This could have been kept up all day but the marker bouy had been left home and they lost the patch after two runs'",boat,med,,,"spper, jewfish, queen spper, bronze whaler","two jewfish, 20 lb largest; one spper, 20 lb; one N_valenciennesi, 25 lb; 6 ft bronze whaler",20,lb,0.453592,20,9.07184,5,2,1,Bronze whaler,,3,1,2,,,,,,,,,"two jewfish, 20 lb largest; one spper, 20 lb; one queen spper, 25 lb; 6 ft bronze whaler","two , 20 lb largest; one , 20 lb; one , 25 lb; 6 ft ","spper, jewfish, N_valenciennesi, bronze whaler two jewfish, 20 lb largest; one spper, 20 lb; one N_valenciennesi, 25 lb; 6 ft bronze whaler",0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"spper, jewfish, queen spper, bronze whaler_5",25,20,20,FALSE,TRUE,FALSE_TRUE
36,ST 15031959 p.58,1959,3,Yanchep (a spot north of Yanchep beach),coastal,2,Caught with a gaff,,3 fishers (1 child),shore,med,,,wobbegong,"four wobbegong, 30 lb largest ",,lb,0.453592,,0,4,0,0,Wobbegong,,3,,,,,,,,,,,"four wobbegong, 30 lb largest ","four , 30 lb largest ","wobbegong four wobbegong, 30 lb largest ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,wobbegong_4,30,,,FALSE,TRUE,FALSE_TRUE
40,ST 17051959 p.61,1959,5,Yanchep (near Yanchep),coastal,2,,,2 fishers,boat,med,,,jewfish,32 lb,,lb,0.453592,32,14.514944,1,1,0,,,2,1,,,,,,,,,,32 lb,32 lb,jewfish 32 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,32,,,FALSE,TRUE,FALSE_TRUE
110,ST 13111960 p.67,1960,11,Bell Buoy,coastal,9,,,1 fisher single trip,boat,med,,,rock spper,nil,,,,,0,1,0,0,,,1,1,,,,,,,,,,nil,nil,breaksea nil,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rock spper_1,#ME?,,,FALSE,FALSE,FALSE_FALSE
103,ST 11091960 p.62,1960,9,Carc (the reefs at the back of the islands,coastal,6,,,1 fisher from Reefers Club,boat,high,,,jewfish,37 lb,,lb,0.453592,37,16.782904,1,1,0,,,1,,,,,,,,,,,37 lb,37 lb,jewfish 37 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,37,,,FALSE,TRUE,FALSE_TRUE
70,ST 24011960 p.55,1960,1,Cockburn Sound,coastal,9,heavy gear,,1 fisher,shore,low,,,grey nurse,"seven grey nurse, 6 ft largest",,,,,0,7,0,0,Grey nurse,,1,,,,,,,,,,,"seven grey nurse, 6 ft largest","seven , 6 ft largest","grey nurse seven grey nurse, 6 ft largest",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,grey nurse_7,6,,,FALSE,FALSE,FALSE_FALSE
71,ST 24011960 p.55,1960,1,Cockburn Sound,coastal,9,heavy gear,,1 fisher,shore,low,,,grey nurse,two grey nurse sharks,,,,,0,2,0,0,Grey nurse,,1,,,,,,,,,,,two grey nurse sharks,two  ,grey nurse two grey nurse sharks,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,grey nurse_2,#ME?,,,FALSE,FALSE,FALSE_FALSE
102,ST 28081960 p.60,1960,8,Fremantle (out from Fremantle),coastal,7,,,2 fishers,boat,low,,,spper,10 lb,10,lb,0.453592,,0,1,0,1,,,2,,,,,,,,,,,10 lb,10 lb,spper 10 lb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,10,,,FALSE,TRUE,FALSE_TRUE
106,ST 16101960 p.51,1960,10,Fremantle (six miles out from Fremantle),coastal,6,,,Reefer fishing club,boat,mid,,,jewfish,"five jewfish 20 lb largest; two 2 sharks, 6 ft and 4 ft; one 7.5 lb spper",7.5,lb,0.453592,20,9.07184,8,5,1,,,,1,,,,,,,,,,"five jewfish 20 lb largest; two 2 sharks, 6 ft and 4 ft; one 7.5 lb spper","five  20 lb largest; two 2 , 6 ft and 4 ft; one 7.5 lb ","jewfish five jewfish 20 lb largest; two 2 sharks, 6 ft and 4 ft; one 7.5 lb spper",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jewfish_8,20,,,FALSE,TRUE,FALSE_TRUE
107,ST 23101960 p.56,1960,10,Garden Island,coastal,8,,,WA Surf Casters and Angling Club,boat,low,,,port jackson shark,27 lb,,lb,0.453592,,0,1,0,0,Port Jackson,,,1,,,,,,,,,,27 lb,27 lb,port jackson shark 27 lb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,port jackson shark_1,27,,,FALSE,TRUE,FALSE_TRUE
75,ST 14021960 p.57,1960,2,Marmion,coastal,3,dinghy,dinghy,1 fisher,boat,low,,,jewfish,"five jewfish, 24 lb largest",,lb,0.453592,24,10.886208,5,5,0,,,1,1,,,,,,,,,,"five jewfish, 24 lb largest","five , 24 lb largest","jewfish five jewfish, 24 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_5,24,24,,FALSE,TRUE,FALSE_TRUE
64,ST 03011960 p.28,1960,1,Marmion,coastal,3,dinghy,dinghy,2 anglers,boat,med,,,jewfish,"three jewfish, 24 lb largest ",,lb,0.453592,24,10.886208,3,3,0,,"Bill Robson, Bob Govan",2,1,,,,,,,,,,"three jewfish, 24 lb largest ","three , 24 lb largest ","jewfish three jewfish, 24 lb largest ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_3,24,24,,FALSE,TRUE,FALSE_TRUE
72,ST 24011960 p.55,1960,1,Marmion,coastal,3,dinghy,,2 fishers,boat,low,,,jewfish,"two jewfish, 15 lb largest ",,lb,0.453592,15,6.80388,2,2,0,,"Ron Langdon, Archie Summers",2,1,,,,,,,,,,"two jewfish, 15 lb largest ","two , 15 lb largest ","jewfish two jewfish, 15 lb largest ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,15,15,,FALSE,TRUE,FALSE_TRUE
112,ST 13111960 p.67,1960,11,Marmion,coastal,3,,,,boat,med,,,jewfish,"two jewfish, 19.5 lb largest",,lb,0.453592,19,8.618248,2,2,0,,"Roy Martin, George kirk ",2,1,,,,,,,,,,"two jewfish, 19.5 lb largest","two , 19.5 lb largest","jewfish two jewfish, 19.5 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,19.5,19,,FALSE,TRUE,FALSE_TRUE
111,ST 13111960 p.67,1960,11,Marmion,coastal,3,,,dinghy,boat,med,,,jewfish,24 lb,,lb,0.453592,24,10.886208,1,1,0,,Les Moyle,1,1,,,,,,,,,,24 lb,24 lb,jewfish 24 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,24,,,FALSE,TRUE,FALSE_TRUE
113,ST 13111960 p.67,1960,11,Marmion,coastal,3,,,,boat,med,,,jewfish,16 lb,,lb,0.453592,16,7.257472,1,1,0,,Lindsay Blythe,1,1,,,,,,,,,,16 lb,16 lb,jewfish 16 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,16,,,FALSE,TRUE,FALSE_TRUE
73,ST 24011960 p.55,1960,1,Marmion,coastal,3,dinghy,,2 fishers,boat,low,,,queen spper,"two N_valenciennesi, 7 lb largest",,lb,0.453592,,0,2,0,0,Queen spper,"Jack Slocombe, Frank Shaw",2,1,,,,,,,,,,"two queen spper, 7 lb largest","two , 7 lb largest","N_valenciennesi two N_valenciennesi, 7 lb largest",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,queen spper_2,7,,,FALSE,TRUE,FALSE_TRUE
74,ST 31011960 p.44,1960,1,Marmion,coastal,3,,,1 fisher,boat,low,,,gummy shark,"three gummy sharks, 4 ft largest",,,,,0,3,0,0,Gummy shark,,1,,,,,,,,,,,"three gummy sharks, 4 ft largest","three , 4 ft largest","gummy shark three gummy sharks, 4 ft largest",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,gummy shark_3,4,,,FALSE,FALSE,FALSE_FALSE
